Column1,Price,Earnings,Column2,,,,Price,Column2
8/17/2017 00:00,4261.48,100,4200,,,8/17/2017 00:00,4261.48,4200
8/17/2017 01:00,4308.83,100,4200,,,8/17/2017 01:00,4308.83,4200
8/17/2017 02:00,4330.29,100,4200,,,8/17/2017 02:00,4330.29,4200
8/17/2017 03:00,4316.62,100,4200,,,8/17/2017 03:00,4316.62,4200
8/17/2017 04:00,4333.32,100,4200,,,8/17/2017 04:00,4333.32,4200
8/17/2017 05:00,4360,100,4200,,,8/17/2017 05:00,4360,4200
8/17/2017 06:00,4441.1,100,4200,,,8/17/2017 06:00,4441.1,4200
8/17/2017 07:00,4460,100,4200,,,8/17/2017 07:00,4460,4200
8/17/2017 08:00,4436.06,100,4200,,,8/17/2017 08:00,4436.06,4200
8/17/2017 09:00,4411,100,4200,,,8/17/2017 09:00,4411,4200
8/17/2017 10:00,4459,100,4200,,,8/17/2017 10:00,4459,4200
8/17/2017 11:00,4470.82,100,4200,,,8/17/2017 11:00,4470.82,4200
8/17/2017 12:00,4352.33,100,4200,,,8/17/2017 12:00,4352.33,4200
8/17/2017 13:00,4354.18,100,4200,,,8/17/2017 13:00,4354.18,4200
8/17/2017 14:00,4289.24,100,4200,,,8/17/2017 14:00,4289.24,4200
8/17/2017 15:00,4241.91,100,4200,,,8/17/2017 15:00,4241.91,4200
8/17/2017 16:00,4307.56,100,4200,,,8/17/2017 16:00,4307.56,4200
8/17/2017 17:00,4346.74,100,4200,,,8/17/2017 17:00,4346.74,4200
8/17/2017 18:00,4333.55,100,4200,,,8/17/2017 18:00,4333.55,4200
8/17/2017 19:00,4313.39,100,4200,,,8/17/2017 19:00,4313.39,4200
8/17/2017 20:00,4285.08,100,4200,,,8/17/2017 20:00,4285.08,4200
8/17/2017 21:00,4269.36,100,4200,,,8/17/2017 21:00,4269.36,4200
8/17/2017 22:00,4251.95,100,4200,,,8/17/2017 22:00,4251.95,4200
8/17/2017 23:00,4244.77,100,4200,,,8/17/2017 23:00,4244.77,4200
8/18/2017 00:00,4292.39,100,4200,,,8/18/2017 00:00,4292.39,4200
8/18/2017 01:00,4287.92,100,4200,,,8/18/2017 01:00,4287.92,4200
8/18/2017 02:00,4313.56,100,4200,,,8/18/2017 02:00,4313.56,4200
8/18/2017 03:00,4279.46,100,4200,,,8/18/2017 03:00,4279.46,4200
8/18/2017 04:00,4285,100,4200,,,8/18/2017 04:00,4285,4200
8/18/2017 05:00,4265.33,100,4200,,,8/18/2017 05:00,4265.33,4200
8/18/2017 06:00,4304.15,100,4200,,,8/18/2017 06:00,4304.15,4200
8/18/2017 07:00,4356.31,100,4200,,,8/18/2017 07:00,4356.31,4200
8/18/2017 08:00,4320.52,100,4200,,,8/18/2017 08:00,4320.52,4200
8/18/2017 09:00,4302.97,100,4200,,,8/18/2017 09:00,4302.97,4200
8/18/2017 10:00,4293.09,100,4200,,,8/18/2017 10:00,4293.09,4200
8/18/2017 11:00,4259.4,100,4200,,,8/18/2017 11:00,4259.4,4200
8/18/2017 12:00,4234.54,100,4200,,,8/18/2017 12:00,4234.54,4200
8/18/2017 13:00,4250.34,100,4200,,,8/18/2017 13:00,4250.34,4200
8/18/2017 14:00,4171.17,100,4200,,,8/18/2017 14:00,4171.17,4200
8/18/2017 15:00,4086.28,100,4200,,,8/18/2017 15:00,4086.28,4200
8/18/2017 16:00,4135,100,4200,,,8/18/2017 16:00,4135,4200
8/18/2017 17:00,4015.4,100,4200,,,8/18/2017 17:00,4015.4,4200
8/18/2017 18:00,3996.92,100,4200,,,8/18/2017 18:00,3996.92,4200
8/18/2017 19:00,4106.35,100,4200,,,8/18/2017 19:00,4106.35,4200
8/18/2017 20:00,4108.37,100,4200,,,8/18/2017 20:00,4108.37,4200
8/18/2017 21:00,4163.49,100,4200,,,8/18/2017 21:00,4163.49,4200
8/18/2017 22:00,4148.53,100,4200,,,8/18/2017 22:00,4148.53,4200
8/18/2017 23:00,4180,100,4200,,,8/18/2017 23:00,4180,4200
8/19/2017 00:00,4138.5,100,4200,,,8/19/2017 00:00,4138.5,4200
8/19/2017 01:00,4123.95,100,4200,,,8/19/2017 01:00,4123.95,4200
8/19/2017 02:00,4077,100,4200,,,8/19/2017 02:00,4077,4200
8/19/2017 03:00,3969.12,100,4200,,,8/19/2017 03:00,3969.12,4200
8/19/2017 04:00,4033.47,100,4200,,,8/19/2017 04:00,4033.47,4200
8/19/2017 05:00,3999,100,4200,,,8/19/2017 05:00,3999,4200
8/19/2017 06:00,4054,100,4200,,,8/19/2017 06:00,4054,4200
8/19/2017 07:00,4016,100,4200,,,8/19/2017 07:00,4016,4200
8/19/2017 08:00,3945.12,100,4200,,,8/19/2017 08:00,3945.12,4200
8/19/2017 09:00,4095,100,4200,,,8/19/2017 09:00,4095,4200
8/19/2017 10:00,4066,100,4200,,,8/19/2017 10:00,4066,4200
8/19/2017 11:00,4036.59,100,4200,,,8/19/2017 11:00,4036.59,4200
8/19/2017 12:00,4036.19,100,4200,,,8/19/2017 12:00,4036.19,4200
8/19/2017 13:00,3985,100,4200,,,8/19/2017 13:00,3985,4200
8/19/2017 14:00,4013.69,100,4200,,,8/19/2017 14:00,4013.69,4200
8/19/2017 15:00,4073.47,100,4200,,,8/19/2017 15:00,4073.47,4200
8/19/2017 16:00,4088.71,100,4200,,,8/19/2017 16:00,4088.71,4200
8/19/2017 17:00,4075.98,100,4200,,,8/19/2017 17:00,4075.98,4200
8/19/2017 18:00,4090,100,4200,,,8/19/2017 18:00,4090,4200
8/19/2017 19:00,4120.78,100,4200,,,8/19/2017 19:00,4120.78,4200
8/19/2017 20:00,4120.98,100,4200,,,8/19/2017 20:00,4120.98,4200
8/19/2017 21:00,4086.09,100,4200,,,8/19/2017 21:00,4086.09,4200
8/19/2017 22:00,4096.33,100,4200,,,8/19/2017 22:00,4096.33,4200
8/19/2017 23:00,4111.26,100,4200,,,8/19/2017 23:00,4111.26,4200
8/20/2017 00:00,4094.62,100,4200,,,8/20/2017 00:00,4094.62,4200
8/20/2017 01:00,4087,100,4200,,,8/20/2017 01:00,4087,4200
8/20/2017 02:00,4117.41,100,4200,,,8/20/2017 02:00,4117.41,4200
8/20/2017 03:00,4081.4,100,4200,,,8/20/2017 03:00,4081.4,4200
8/20/2017 04:00,4155.87,100,4200,,,8/20/2017 04:00,4155.87,4200
8/20/2017 05:00,4155,100,4200,,,8/20/2017 05:00,4155,4200
8/20/2017 06:00,4140,100,4200,,,8/20/2017 06:00,4140,4200
8/20/2017 07:00,4104.68,100,4200,,,8/20/2017 07:00,4104.68,4200
8/20/2017 08:00,4106.53,100,4200,,,8/20/2017 08:00,4106.53,4200
8/20/2017 09:00,4125,100,4200,,,8/20/2017 09:00,4125,4200
8/20/2017 10:00,4096.32,100,4200,,,8/20/2017 10:00,4096.32,4200
8/20/2017 11:00,4100,100,4200,,,8/20/2017 11:00,4100,4200
8/20/2017 12:00,4125,100,4200,,,8/20/2017 12:00,4125,4200
8/20/2017 13:00,4131.46,100,4200,,,8/20/2017 13:00,4131.46,4200
8/20/2017 14:00,4129.32,100,4200,,,8/20/2017 14:00,4129.32,4200
8/20/2017 15:00,4154.56,100,4200,,,8/20/2017 15:00,4154.56,4200
8/20/2017 16:00,4161.59,100,4200,,,8/20/2017 16:00,4161.59,4200
8/20/2017 17:00,4140.93,100,4200,,,8/20/2017 17:00,4140.93,4200
8/20/2017 18:00,4162.59,100,4200,,,8/20/2017 18:00,4162.59,4200
8/20/2017 19:00,4151.14,100,4200,,,8/20/2017 19:00,4151.14,4200
8/20/2017 20:00,4069.13,100,4200,,,8/20/2017 20:00,4069.13,4200
8/20/2017 21:00,4108.28,100,4200,,,8/20/2017 21:00,4108.28,4200
8/20/2017 22:00,4094.6,100,4200,,,8/20/2017 22:00,4094.6,4200
8/20/2017 23:00,4079.94,100,4200,,,8/20/2017 23:00,4079.94,4200
8/21/2017 00:00,4079.26,100,4200,,,8/21/2017 00:00,4079.26,4200
8/21/2017 01:00,4104.68,100,4200,,,8/21/2017 01:00,4104.68,4200
8/21/2017 02:00,4011.04,100,4200,,,8/21/2017 02:00,4011.04,4200
8/21/2017 03:00,3982.96,100,4200,,,8/21/2017 03:00,3982.96,4200
8/21/2017 04:00,4043.63,100,4200,,,8/21/2017 04:00,4043.63,4200
8/21/2017 05:00,4036.3,100,4200,,,8/21/2017 05:00,4036.3,4200
8/21/2017 06:00,4066,100,4200,,,8/21/2017 06:00,4066,4200
8/21/2017 07:00,4063,100,4200,,,8/21/2017 07:00,4063,4200
8/21/2017 08:00,4023.11,100,4200,,,8/21/2017 08:00,4023.11,4200
8/21/2017 09:00,4000,100,4200,,,8/21/2017 09:00,4000,4200
8/21/2017 10:00,3914.59,100,4200,,,8/21/2017 10:00,3914.59,4200
8/21/2017 11:00,3967.5,100,4200,,,8/21/2017 11:00,3967.5,4200
8/21/2017 12:00,4005.99,100,4200,,,8/21/2017 12:00,4005.99,4200
8/21/2017 13:00,4019.99,100,4200,,,8/21/2017 13:00,4019.99,4200
8/21/2017 14:00,3997.57,100,4200,,,8/21/2017 14:00,3997.57,4200
8/21/2017 15:00,3918.8,100,4200,,,8/21/2017 15:00,3918.8,4200
8/21/2017 16:00,4027.05,100,4200,,,8/21/2017 16:00,4027.05,4200
8/21/2017 17:00,4025.04,100,4200,,,8/21/2017 17:00,4025.04,4200
8/21/2017 18:00,4039.1,100,4200,,,8/21/2017 18:00,4039.1,4200
8/21/2017 19:00,4025,100,4200,,,8/21/2017 19:00,4025,4200
8/21/2017 20:00,4016,100,4200,,,8/21/2017 20:00,4016,4200
8/21/2017 21:00,3790,100,4200,,,8/21/2017 21:00,3790,4200
8/21/2017 22:00,3700,100,4200,,,8/21/2017 22:00,3700,4200
8/21/2017 23:00,3822.5,100,4200,,,8/21/2017 23:00,3822.5,4200
8/22/2017 00:00,3863,100,4200,,,8/22/2017 00:00,3863,4200
8/22/2017 01:00,3500.8,100,4200,,,8/22/2017 01:00,3500.8,4200
8/22/2017 02:00,3619.95,100,4200,,,8/22/2017 02:00,3619.95,4200
8/22/2017 03:00,3803,100,4200,,,8/22/2017 03:00,3803,4200
8/22/2017 04:00,3798.08,100,4200,,,8/22/2017 04:00,3798.08,4200
8/22/2017 05:00,3794.12,100,4200,,,8/22/2017 05:00,3794.12,4200
8/22/2017 06:00,3904.56,100,4200,,,8/22/2017 06:00,3904.56,4200
8/22/2017 07:00,3844.07,100,4200,,,8/22/2017 07:00,3844.07,4200
8/22/2017 08:00,3866.48,100,4200,,,8/22/2017 08:00,3866.48,4200
8/22/2017 09:00,3949.01,100,4200,,,8/22/2017 09:00,3949.01,4200
8/22/2017 10:00,3874.38,100,4200,,,8/22/2017 10:00,3874.38,4200
8/22/2017 11:00,3829.5,100,4200,,,8/22/2017 11:00,3829.5,4200
8/22/2017 12:00,3858.23,100,4200,,,8/22/2017 12:00,3858.23,4200
8/22/2017 13:00,3905.84,100,4200,,,8/22/2017 13:00,3905.84,4200
8/22/2017 14:00,3944,100,4200,,,8/22/2017 14:00,3944,4200
8/22/2017 15:00,4071.22,100,4200,,,8/22/2017 15:00,4071.22,4200
8/22/2017 16:00,3984.5,100,4200,,,8/22/2017 16:00,3984.5,4200
8/22/2017 17:00,3960.29,100,4200,,,8/22/2017 17:00,3960.29,4200
8/22/2017 18:00,3999.96,100,4200,,,8/22/2017 18:00,3999.96,4200
8/22/2017 19:00,4009.1,100,4200,,,8/22/2017 19:00,4009.1,4200
8/22/2017 20:00,4040,100,4200,,,8/22/2017 20:00,4040,4200
8/22/2017 21:00,4048.1,100,4200,,,8/22/2017 21:00,4048.1,4200
8/22/2017 22:00,4101.53,100,4200,,,8/22/2017 22:00,4101.53,4200
8/22/2017 23:00,4083.72,100,4200,,,8/22/2017 23:00,4083.72,4200
8/23/2017 00:00,4084.54,100,4200,,,8/23/2017 00:00,4084.54,4200
8/23/2017 01:00,4084,100,4200,,,8/23/2017 01:00,4084,4200
8/23/2017 02:00,4064,100,4200,,,8/23/2017 02:00,4064,4200
8/23/2017 03:00,4089.45,100,4200,,,8/23/2017 03:00,4089.45,4200
8/23/2017 04:00,4081.63,100,4200,,,8/23/2017 04:00,4081.63,4200
8/23/2017 05:00,4123.88,100,4200,,,8/23/2017 05:00,4123.88,4200
8/23/2017 06:00,4208.11,100,4200,,,8/23/2017 06:00,4208.11,4200
8/23/2017 07:00,4203.12,100,4200,,,8/23/2017 07:00,4203.12,4200
8/23/2017 08:00,4205.98,100,4200,,,8/23/2017 08:00,4205.98,4200
8/23/2017 09:00,4215.68,100,4200,,,8/23/2017 09:00,4215.68,4200
8/23/2017 10:00,4166.89,100,4200,,,8/23/2017 10:00,4166.89,4200
8/23/2017 11:00,4174,100,4200,,,8/23/2017 11:00,4174,4200
8/23/2017 12:00,4226.94,100,4200,,,8/23/2017 12:00,4226.94,4200
8/23/2017 13:00,4220.56,100,4200,,,8/23/2017 13:00,4220.56,4200
8/23/2017 14:00,4166.27,100,4200,,,8/23/2017 14:00,4166.27,4200
8/23/2017 15:00,4143.37,100,4200,,,8/23/2017 15:00,4143.37,4200
8/23/2017 16:00,4136.48,100,4200,,,8/23/2017 16:00,4136.48,4200
8/23/2017 17:00,4105.25,100,4200,,,8/23/2017 17:00,4105.25,4200
8/23/2017 18:00,4090,100,4200,,,8/23/2017 18:00,4090,4200
8/23/2017 19:00,4151.88,100,4200,,,8/23/2017 19:00,4151.88,4200
8/23/2017 20:00,4147,100,4200,,,8/23/2017 20:00,4147,4200
8/23/2017 21:00,4132,100,4200,,,8/23/2017 21:00,4132,4200
8/23/2017 22:00,4141.88,100,4200,,,8/23/2017 22:00,4141.88,4200
8/23/2017 23:00,4146.97,100,4200,,,8/23/2017 23:00,4146.97,4200
8/24/2017 00:00,4113.58,100,4200,,,8/24/2017 00:00,4113.58,4200
8/24/2017 01:00,4113.98,100,4200,,,8/24/2017 01:00,4113.98,4200
8/24/2017 02:00,4132.09,100,4200,,,8/24/2017 02:00,4132.09,4200
8/24/2017 03:00,4153.97,100,4200,,,8/24/2017 03:00,4153.97,4200
8/24/2017 04:00,4153.8,100,4200,,,8/24/2017 04:00,4153.8,4200
8/24/2017 05:00,4200,100,4200,,,8/24/2017 05:00,4200,4200
8/24/2017 06:00,4166,100,4200,,,8/24/2017 06:00,4166,4200
8/24/2017 07:00,4173.98,100,4200,,,8/24/2017 07:00,4173.98,4200
8/24/2017 08:00,4211.78,100,4200,,,8/24/2017 08:00,4211.78,4200
8/24/2017 09:00,4167.69,100,4200,,,8/24/2017 09:00,4167.69,4200
8/24/2017 10:00,4173.11,100,4200,,,8/24/2017 10:00,4173.11,4200
8/24/2017 11:00,4235.9,100,4200,,,8/24/2017 11:00,4235.9,4200
8/24/2017 12:00,4223.06,100,4200,,,8/24/2017 12:00,4223.06,4200
8/24/2017 13:00,4225.5,100,4200,,,8/24/2017 13:00,4225.5,4200
8/24/2017 14:00,4188.18,100,4200,,,8/24/2017 14:00,4188.18,4200
8/24/2017 15:00,4234,100,4200,,,8/24/2017 15:00,4234,4200
8/24/2017 16:00,4216.1,100,4200,,,8/24/2017 16:00,4216.1,4200
8/24/2017 17:00,4208.1,100,4200,,,8/24/2017 17:00,4208.1,4200
8/24/2017 18:00,4207,100,4200,,,8/24/2017 18:00,4207,4200
8/24/2017 19:00,4326.24,100,4200,,,8/24/2017 19:00,4326.24,4200
8/24/2017 20:00,4316.01,100,4200,,,8/24/2017 20:00,4316.01,4200
8/24/2017 21:00,4368,100,4200,,,8/24/2017 21:00,4368,4200
8/24/2017 22:00,4333.01,100,4200,,,8/24/2017 22:00,4333.01,4200
8/24/2017 23:00,4346.14,100,4200,,,8/24/2017 23:00,4346.14,4200
8/25/2017 00:00,4312.69,100,4200,,,8/25/2017 00:00,4312.69,4200
8/25/2017 01:00,4296.63,100,4200,,,8/25/2017 01:00,4296.63,4200
8/25/2017 02:00,4294.79,100,4200,,,8/25/2017 02:00,4294.79,4200
8/25/2017 03:00,4302.72,100,4200,,,8/25/2017 03:00,4302.72,4200
8/25/2017 04:00,4317.81,100,4200,,,8/25/2017 04:00,4317.81,4200
8/25/2017 05:00,4332.17,100,4200,,,8/25/2017 05:00,4332.17,4200
8/25/2017 06:00,4344.56,100,4200,,,8/25/2017 06:00,4344.56,4200
8/25/2017 07:00,4331.67,100,4200,,,8/25/2017 07:00,4331.67,4200
8/25/2017 08:00,4361.27,100,4200,,,8/25/2017 08:00,4361.27,4200
8/25/2017 09:00,4311.69,100,4200,,,8/25/2017 09:00,4311.69,4200
8/25/2017 10:00,4303.82,100,4200,,,8/25/2017 10:00,4303.82,4200
8/25/2017 11:00,4321.5,100,4200,,,8/25/2017 11:00,4321.5,4200
8/25/2017 12:00,4394.36,100,4200,,,8/25/2017 12:00,4394.36,4200
8/25/2017 13:00,4414.01,100,4200,,,8/25/2017 13:00,4414.01,4200
8/25/2017 14:00,4409.44,100,4200,,,8/25/2017 14:00,4409.44,4200
8/25/2017 15:00,4406.35,100,4200,,,8/25/2017 15:00,4406.35,4200
8/25/2017 16:00,4326,100,4200,,,8/25/2017 16:00,4326,4200
8/25/2017 17:00,4286.29,100,4200,,,8/25/2017 17:00,4286.29,4200
8/25/2017 18:00,4288.99,100,4200,,,8/25/2017 18:00,4288.99,4200
8/25/2017 19:00,4304.02,100,4200,,,8/25/2017 19:00,4304.02,4200
8/25/2017 20:00,4280.71,100,4200,,,8/25/2017 20:00,4280.71,4200
8/25/2017 21:00,4305.5,100,4200,,,8/25/2017 21:00,4305.5,4200
8/25/2017 22:00,4284,100,4200,,,8/25/2017 22:00,4284,4200
8/25/2017 23:00,4245.01,100,4200,,,8/25/2017 23:00,4245.01,4200
8/26/2017 00:00,4297.94,100,4200,,,8/26/2017 00:00,4297.94,4200
8/26/2017 01:00,4297.94,100,4200,,,8/26/2017 01:00,4297.94,4200
8/26/2017 02:00,4307.72,100,4200,,,8/26/2017 02:00,4307.72,4200
8/26/2017 03:00,4308.82,100,4200,,,8/26/2017 03:00,4308.82,4200
8/26/2017 04:00,4319.7,100,4200,,,8/26/2017 04:00,4319.7,4200
8/26/2017 05:00,4318.74,100,4200,,,8/26/2017 05:00,4318.74,4200
8/26/2017 06:00,4289.12,100,4200,,,8/26/2017 06:00,4289.12,4200
8/26/2017 07:00,4307.5,100,4200,,,8/26/2017 07:00,4307.5,4200
8/26/2017 08:00,4288.72,100,4200,,,8/26/2017 08:00,4288.72,4200
8/26/2017 09:00,4260.41,100,4200,,,8/26/2017 09:00,4260.41,4200
8/26/2017 10:00,4258.53,100,4200,,,8/26/2017 10:00,4258.53,4200
8/26/2017 11:00,4274,100,4200,,,8/26/2017 11:00,4274,4200
8/26/2017 12:00,4275,100,4200,,,8/26/2017 12:00,4275,4200
8/26/2017 13:00,4265.97,100,4200,,,8/26/2017 13:00,4265.97,4200
8/26/2017 14:00,4255.19,100,4200,,,8/26/2017 14:00,4255.19,4200
8/26/2017 15:00,4272,100,4200,,,8/26/2017 15:00,4272,4200
8/26/2017 16:00,4293.52,100,4200,,,8/26/2017 16:00,4293.52,4200
8/26/2017 17:00,4345,100,4200,,,8/26/2017 17:00,4345,4200
8/26/2017 18:00,4323.06,100,4200,,,8/26/2017 18:00,4323.06,4200
8/26/2017 19:00,4288.1,100,4200,,,8/26/2017 19:00,4288.1,4200
8/26/2017 20:00,4332.51,100,4200,,,8/26/2017 20:00,4332.51,4200
8/26/2017 21:00,4339,100,4200,,,8/26/2017 21:00,4339,4200
8/26/2017 22:00,4379.5,100,4200,,,8/26/2017 22:00,4379.5,4200
8/26/2017 23:00,4379.24,100,4200,,,8/26/2017 23:00,4379.24,4200
8/27/2017 00:00,4329.19,100,4200,,,8/27/2017 00:00,4329.19,4200
8/27/2017 01:00,4328,100,4200,,,8/27/2017 01:00,4328,4200
8/27/2017 02:00,4314.9,100,4200,,,8/27/2017 02:00,4314.9,4200
8/27/2017 03:00,4335.11,100,4200,,,8/27/2017 03:00,4335.11,4200
8/27/2017 04:00,4331.29,100,4200,,,8/27/2017 04:00,4331.29,4200
8/27/2017 05:00,4323.9,100,4200,,,8/27/2017 05:00,4323.9,4200
8/27/2017 06:00,4330,100,4200,,,8/27/2017 06:00,4330,4200
8/27/2017 07:00,4323.87,100,4200,,,8/27/2017 07:00,4323.87,4200
8/27/2017 08:00,4340,100,4200,,,8/27/2017 08:00,4340,4200
8/27/2017 09:00,4314.11,100,4200,,,8/27/2017 09:00,4314.11,4200
8/27/2017 10:00,4312.69,100,4200,,,8/27/2017 10:00,4312.69,4200
8/27/2017 11:00,4312.19,100,4200,,,8/27/2017 11:00,4312.19,4200
8/27/2017 12:00,4290.01,100,4200,,,8/27/2017 12:00,4290.01,4200
8/27/2017 13:00,4339.99,100,4200,,,8/27/2017 13:00,4339.99,4200
8/27/2017 14:00,4369,100,4200,,,8/27/2017 14:00,4369,4200
8/27/2017 15:00,4370.42,100,4200,,,8/27/2017 15:00,4370.42,4200
8/27/2017 16:00,4336.12,100,4200,,,8/27/2017 16:00,4336.12,4200
8/27/2017 17:00,4386,100,4200,,,8/27/2017 17:00,4386,4200
8/27/2017 18:00,4350,100,4200,,,8/27/2017 18:00,4350,4200
8/27/2017 19:00,4367.4,100,4200,,,8/27/2017 19:00,4367.4,4200
8/27/2017 20:00,4310.01,100,4200,,,8/27/2017 20:00,4310.01,4200
8/27/2017 21:00,4282.2,100,4200,,,8/27/2017 21:00,4282.2,4200
8/27/2017 22:00,4280.04,100,4200,,,8/27/2017 22:00,4280.04,4200
8/27/2017 23:00,4295,100,4200,,,8/27/2017 23:00,4295,4200
8/28/2017 00:00,4239.36,100,4200,,,8/28/2017 00:00,4239.36,4200
8/28/2017 01:00,4251.92,100,4200,,,8/28/2017 01:00,4251.92,4200
8/28/2017 02:00,4223.8,100,4200,,,8/28/2017 02:00,4223.8,4200
8/28/2017 03:00,4221.04,100,4200,,,8/28/2017 03:00,4221.04,4200
8/28/2017 04:00,4261.9,100,4200,,,8/28/2017 04:00,4261.9,4200
8/28/2017 05:00,4252.7,100,4200,,,8/28/2017 05:00,4252.7,4200
8/28/2017 06:00,4240,100,4200,,,8/28/2017 06:00,4240,4200
8/28/2017 07:00,4290.77,100,4200,,,8/28/2017 07:00,4290.77,4200
8/28/2017 08:00,4309,100,4200,,,8/28/2017 08:00,4309,4200
8/28/2017 09:00,4280,100,4200,,,8/28/2017 09:00,4280,4200
8/28/2017 10:00,4295.32,100,4200,,,8/28/2017 10:00,4295.32,4200
8/28/2017 11:00,4291.13,100,4200,,,8/28/2017 11:00,4291.13,4200
8/28/2017 12:00,4317.2,100,4200,,,8/28/2017 12:00,4317.2,4200
8/28/2017 13:00,4322.65,100,4200,,,8/28/2017 13:00,4322.65,4200
8/28/2017 14:00,4324.64,100,4200,,,8/28/2017 14:00,4324.64,4200
8/28/2017 15:00,4312.69,100,4200,,,8/28/2017 15:00,4312.69,4200
8/28/2017 16:00,4321.65,100,4200,,,8/28/2017 16:00,4321.65,4200
8/28/2017 17:00,4312.43,100,4200,,,8/28/2017 17:00,4312.43,4200
8/28/2017 18:00,4346.76,100,4200,,,8/28/2017 18:00,4346.76,4200
8/28/2017 19:00,4353.32,100,4200,,,8/28/2017 19:00,4353.32,4200
8/28/2017 20:00,4353.65,100,4200,,,8/28/2017 20:00,4353.65,4200
8/28/2017 21:00,4349.44,100,4200,,,8/28/2017 21:00,4349.44,4200
8/28/2017 22:00,4349.55,100,4200,,,8/28/2017 22:00,4349.55,4200
8/28/2017 23:00,4359.99,100,4200,,,8/28/2017 23:00,4359.99,4200
8/29/2017 00:00,4363.48,100,4200,,,8/29/2017 00:00,4363.48,4200
8/29/2017 01:00,4363.16,100,4200,,,8/29/2017 01:00,4363.16,4200
8/29/2017 02:00,4356.76,100,4200,,,8/29/2017 02:00,4356.76,4200
8/29/2017 03:00,4389.44,100,4200,,,8/29/2017 03:00,4389.44,4200
8/29/2017 04:00,4328.12,100,4200,,,8/29/2017 04:00,4328.12,4200
8/29/2017 05:00,4352.52,100,4200,,,8/29/2017 05:00,4352.52,4200
8/29/2017 06:00,4367.4,100,4200,,,8/29/2017 06:00,4367.4,4200
8/29/2017 07:00,4346.86,100,4200,,,8/29/2017 07:00,4346.86,4200
8/29/2017 08:00,4368.5,100,4200,,,8/29/2017 08:00,4368.5,4200
8/29/2017 09:00,4417.07,100,4200,,,8/29/2017 09:00,4417.07,4200
8/29/2017 10:00,4581.61,100,4200,,,8/29/2017 10:00,4581.61,4200
8/29/2017 11:00,4545.86,100,4200,,,8/29/2017 11:00,4545.86,4200
8/29/2017 12:00,4569.65,100,4200,,,8/29/2017 12:00,4569.65,4200
8/29/2017 13:00,4505,100,4200,,,8/29/2017 13:00,4505,4200
8/29/2017 14:00,4533.47,100,4200,,,8/29/2017 14:00,4533.47,4200
8/29/2017 15:00,4536.64,100,4200,,,8/29/2017 15:00,4536.64,4200
8/29/2017 16:00,4540,100,4200,,,8/29/2017 16:00,4540,4200
8/29/2017 17:00,4563.5,100,4200,,,8/29/2017 17:00,4563.5,4200
8/29/2017 18:00,4618.92,100,4200,,,8/29/2017 18:00,4618.92,4200
8/29/2017 19:00,4590,100,4200,,,8/29/2017 19:00,4590,4200
8/29/2017 20:00,4564.52,100,4200,,,8/29/2017 20:00,4564.52,4200
8/29/2017 21:00,4576.23,100,4200,,,8/29/2017 21:00,4576.23,4200
8/29/2017 22:00,4597.54,100,4200,,,8/29/2017 22:00,4597.54,4200
8/29/2017 23:00,4586.66,100,4200,,,8/29/2017 23:00,4586.66,4200
8/30/2017 00:00,4600,100,4200,,,8/30/2017 00:00,4600,4200
8/30/2017 01:00,4599.52,100,4200,,,8/30/2017 01:00,4599.52,4200
8/30/2017 02:00,4590.49,100,4200,,,8/30/2017 02:00,4590.49,4200
8/30/2017 03:00,4588,100,4200,,,8/30/2017 03:00,4588,4200
8/30/2017 04:00,4550,100,4200,,,8/30/2017 04:00,4550,4200
8/30/2017 05:00,4566.35,100,4200,,,8/30/2017 05:00,4566.35,4200
8/30/2017 06:00,4502.17,100,4200,,,8/30/2017 06:00,4502.17,4200
8/30/2017 07:00,4538.09,100,4200,,,8/30/2017 07:00,4538.09,4200
8/30/2017 08:00,4537,100,4200,,,8/30/2017 08:00,4537,4200
8/30/2017 09:00,4561.06,100,4200,,,8/30/2017 09:00,4561.06,4200
8/30/2017 10:00,4584,100,4200,,,8/30/2017 10:00,4584,4200
8/30/2017 11:00,4549.08,100,4200,,,8/30/2017 11:00,4549.08,4200
8/30/2017 12:00,4555,100,4200,,,8/30/2017 12:00,4555,4200
8/30/2017 13:00,4546.75,100,4200,,,8/30/2017 13:00,4546.75,4200
8/30/2017 14:00,4590.01,100,4200,,,8/30/2017 14:00,4590.01,4200
8/30/2017 15:00,4554.07,100,4200,,,8/30/2017 15:00,4554.07,4200
8/30/2017 16:00,4536.82,100,4200,,,8/30/2017 16:00,4536.82,4200
8/30/2017 17:00,4547.74,100,4200,,,8/30/2017 17:00,4547.74,4200
8/30/2017 18:00,4561.69,100,4200,,,8/30/2017 18:00,4561.69,4200
8/30/2017 19:00,4547.91,100,4200,,,8/30/2017 19:00,4547.91,4200
8/30/2017 20:00,4555.14,100,4200,,,8/30/2017 20:00,4555.14,4200
8/30/2017 21:00,4579.99,100,4200,,,8/30/2017 21:00,4579.99,4200
8/30/2017 22:00,4574.8,100,4200,,,8/30/2017 22:00,4574.8,4200
8/30/2017 23:00,4596.54,100,4200,,,8/30/2017 23:00,4596.54,4200
8/31/2017 00:00,4596.54,100,4200,,,8/31/2017 00:00,4596.54,4200
8/31/2017 01:00,4592.92,100,4200,,,8/31/2017 01:00,4592.92,4200
8/31/2017 02:00,4600,100,4200,,,8/31/2017 02:00,4600,4200
