,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,308.427774,311.5558838,313.0718566,313.8879623,314.2532814,314.0570969,313.5643977,312.6806809,311.6354651,310.3499554,308.6721346,307.1625305,305.6739395,304.0359086,302.4827843,300.8261809,299.1858816,297.3912403,295.696993,294.0328242,292.2980975,290.6066793,288.9100559,287.2135754,285.4583265,283.8147106,282.1545875,280.5183561,278.8630985,277.232791,275.6216922,274.0321929,272.4806801,270.9204914,269.368739,267.8443225,266.3325036,264.8438538,262.885789,261.4062311,259.9432185,258.4416323,256.9940892,255.5605719,254.1428657,252.7315935,251.3538534,249.9903872,248.6510781,247.3074406,245.9797731,244.6746987,243.3617704,242.060854,240.7721797,239.5947552,238.3337439,237.081753,235.835736,234.6205912,233.4035161,232.2084097,230.9739931,229.789425,228.6297889,227.495638,226.3355398,225.1936275,225.2864132,224.174062,223.0713908,221.9782186,220.8959469,219.823661,218.7760151,217.3466594,216.2973581,215.3067628,214.2749216,213.2366363,212.2353605,211.2289714,210.2307594,209.2757684,208.2939437,207.321602,206.3572178,205.3975003,204.4260219,203.4819224,202.5485643,201.6420559,200.7248466,199.7922243,198.8834793,197.9813936,197.0847963,196.204341,195.3216345,194.4451344
21,309.0072512,312.2476178,314.0083466,315.0626424,315.5230935,315.4823999,315.0232591,314.3628765,313.4285356,312.1750468,310.8891618,309.1316468,307.3848609,305.8468133,304.2709016,302.5828827,301.018762,299.3452877,297.9070058,296.2542165,294.4447954,292.7560772,291.1200725,289.4766833,287.8280007,286.1786972,284.5048326,282.8453544,281.0797063,279.5070113,277.8755821,276.2690762,274.7040466,273.2125889,271.6514668,270.1359749,268.5819105,267.0790542,265.5850858,264.1002173,262.6421772,261.2024999,259.754201,258.3240037,256.9070984,255.5292742,254.1480774,252.7688343,251.4339544,250.0857337,248.7359354,247.4093238,246.0467758,244.7371885,243.4641417,241.90027,240.2950609,239.0308333,237.8003517,236.5596658,235.3227274,234.118078,232.9120609,231.7150775,230.5287855,229.372678,228.2072861,227.0523653,225.9077421,224.7748657,223.6500254,222.5321152,221.4293077,220.3333374,219.2562071,218.2271368,217.1596154,216.1007228,215.0638283,214.022739,212.9902928,211.9616424,210.9484275,209.9411486,208.9420473,207.9901676,208.3505014,207.519321,206.5573117,205.5891285,204.6417324,203.7014375,202.7535457,201.8271997,200.8543122,199.8948668,198.9884128,198.0886786,197.1949981,196.3202586
22,309.4992979,312.9153949,315.0204556,316.0033697,316.561826,316.6657426,316.3144246,315.6399205,314.9666963,313.9537781,312.7626309,311.4005574,310.0121529,308.1809815,306.6258676,304.7044023,302.9017917,301.2982872,299.6280308,298.0822556,296.3966182,294.7071443,293.0375072,291.4190515,289.614785,288.000194,286.3536976,284.7651994,283.1357498,281.8663703,280.2620866,278.6717357,277.1022194,275.5338249,273.9931521,272.2766586,270.7676902,269.265652,267.7900166,266.3016638,264.8276843,263.3661775,261.9285648,260.511744,259.1024712,257.6928158,256.3089001,254.8670543,253.4671351,252.1074697,250.7794802,249.4444063,248.1213395,246.8338133,245.5356312,244.2459965,243.0254018,241.7625927,240.510387,239.2692857,238.0412724,236.8220173,235.6135732,234.3977084,233.2099691,231.9783863,230.8132145,229.6553338,228.5052943,227.3703931,226.2520768,225.1523232,224.0582204,222.9547991,221.8646165,220.7834903,219.711372,218.6481458,217.5936968,216.5479107,215.5106737,214.481873,213.4747733,212.4362581,211.0497841,210.049751,209.057609,208.0732479,207.0965573,206.1274277,205.1775119,204.223295,203.2763116,202.3717001,201.4390421,200.5137118,199.5947878,198.6825523,197.7768973,196.8802334
23,309.9076884,313.8261986,315.9277509,317.0038227,317.7981788,317.8765254,317.6361852,317.006855,316.2943903,315.2424077,314.1427506,312.895289,311.6162937,310.0596404,308.8741959,306.9656078,305.4434495,303.7794552,302.1551452,300.5398689,298.5134783,296.8831365,295.4167179,293.7643789,292.0664449,290.4168513,288.5091479,286.9086037,285.1672556,283.5898306,281.9831223,280.3947721,278.8605997,277.3176056,275.7722142,274.236262,272.7072245,271.2042446,269.7138418,268.2287817,266.7161299,265.2563815,263.8769017,262.5483085,261.1279722,259.7361632,258.3571903,256.9603349,255.5836664,254.2337697,252.9199521,251.5795631,250.2508825,248.9346432,247.6290613,246.3306495,245.0502475,243.7776339,242.5092869,241.2618889,240.0154943,238.801026,237.5865846,236.3860985,235.2138242,234.0428364,232.8664338,231.652735,230.4962399,229.3499388,228.209762,227.0819457,225.9635306,224.8759443,223.7761358,222.6781072,221.5508165,220.4650753,219.4409788,218.3896625,217.3439586,216.3066879,215.2076334,214.1382629,213.1377263,212.1481718,211.1512011,210.16203,209.1805518,208.2066597,207.240877,206.2818445,205.3300793,204.3854755,203.4479994,202.5174017,201.5936479,200.6766323,199.7662491,198.864786
24,310.5303737,314.2905579,316.6759529,317.8251405,318.7488792,319.018607,318.9576022,318.5698556,317.6359692,316.8019086,315.7632674,314.5626027,313.1940676,311.8137855,310.3847192,308.9083098,307.2758315,305.2750565,303.7538627,302.1309779,300.5154897,298.8086994,297.544348,296.014673,294.4155397,292.4339381,290.9868431,289.2343992,287.6156258,286.0136368,284.5049765,282.9510673,281.3126859,279.7907016,278.0846568,276.5888608,275.0755295,273.1857783,271.6664848,270.1840696,268.754812,267.2889059,265.8523378,264.4100239,263.0098035,261.5986324,260.2014001,258.8375504,257.456862,256.0885028,254.6869638,253.341439,251.7826643,250.4551041,249.1740351,247.8721576,246.5762935,245.268755,244.0277216,242.7736075,241.48943,240.2532419,239.0472785,237.8317258,236.6273586,235.8062028,234.6213543,233.4442924,232.2768113,231.1213255,230.0071441,228.8628638,227.7359021,226.6216717,225.5131516,224.4163648,223.3258297,222.2726322,221.1968647,220.1328059,219.0772556,218.0301098,216.9915301,215.9608839,214.939025,213.9422403,212.935603,211.9367478,210.9455722,209.9619741,208.9897682,208.0210389,207.0620439,206.1077803,205.1519309,204.2084635,203.2780775,202.3512593,201.4310981,200.5174913
25,310.8561569,314.8202405,317.5383933,318.9517765,319.6618295,320.1253105,320.2481016,319.9942528,319.4968038,318.6354919,317.8361741,316.4451425,315.2090177,313.9685902,312.6639066,311.3325996,309.3341562,307.7105968,306.0325291,304.5978432,302.3191243,300.7238276,299.1239127,297.5207249,295.92661,294.3216161,292.6387432,291.0624731,289.6001002,288.0617498,286.4960606,285.5636122,284.0284366,281.9307902,280.4105805,278.8910479,277.3593953,275.6771313,274.1973782,272.7158489,271.2169535,269.5682042,268.1508079,266.7187201,265.2624992,263.8412429,262.4205864,261.0287872,259.6522344,258.320008,256.9804823,255.6717513,254.3380349,253.0154323,251.155608,249.8485733,248.5524768,247.2683256,246.0157061,244.7522142,243.4992649,242.2685748,241.088109,239.7755114,238.6926324,237.2257701,236.0330325,234.8950353,233.7343694,232.5715634,231.4180517,230.2781987,229.14419,228.0189157,226.9027669,225.7960943,224.7025197,223.6140824,222.5334538,221.465514,220.4150688,219.3601455,218.3164731,217.2780886,216.2478043,215.2255193,214.2022185,213.1990591,212.1999985,211.208533,210.2416001,209.2765735,208.3075979,207.301255,206.3464674,205.3986789,204.4577888,203.5239731,202.5965798,201.7144021
26,311.1658383,315.4171494,318.2099429,319.9344136,320.7275417,321.1687508,321.4107057,321.1852255,320.669745,320.2490241,319.4862094,318.4074014,317.4447433,316.1996887,314.6160093,313.3137266,311.8724914,310.4584828,309.0906749,307.6164273,306.1113886,304.5914074,303.281826,301.6050844,300.1012331,297.5041113,295.9485565,294.4201029,292.8824409,291.3613935,289.8739801,288.4083072,286.9258118,285.474481,283.9060392,282.4360668,281.013596,279.7668857,278.329967,276.8802727,275.4573536,274.047639,272.6642185,270.6000168,269.7083161,267.2458993,265.8664141,264.496125,263.1427991,261.7615473,260.4551449,258.9247286,257.5657562,256.2588226,254.6821898,253.396508,252.1172082,250.8663284,249.6077961,248.3914424,247.1536095,245.9257858,244.7474844,243.5397476,242.3419839,241.1838348,240.0104877,238.8423234,237.687834,236.5426416,235.4018096,234.2713954,233.1485512,232.0345579,230.9293185,229.7526234,228.6643712,227.5857546,226.5322009,225.4726548,224.4304202,223.388542,221.6119586,220.5840633,219.5699398,218.5536461,217.6410817,216.640686,215.6820288,214.6969949,213.7192866,212.748548,211.7856681,210.8293466,209.8203409,208.8778318,207.9420666,207.0129453,206.092803,205.176659
27,311.713832,315.9288737,318.7120267,320.3941485,321.6182942,321.9572992,322.2850472,321.8262642,321.5288691,320.8704593,319.9861015,319.358772,318.4346365,317.1237815,316.0109609,314.7381838,313.2460451,311.8888127,310.0026913,308.6589852,307.1287901,305.6533248,304.2362992,302.7351268,301.196667,300.3939924,299.0802632,297.5624039,296.0809088,294.3647583,292.8954624,291.428788,289.9439093,288.4819204,285.8648701,284.2306205,282.8328864,281.3891804,279.945781,278.5090664,277.0925662,275.725322,274.3660375,272.9806235,271.5981251,270.0992771,268.9724717,267.6220974,266.2869011,264.9694286,263.6635831,262.354384,261.056434,259.7717034,258.4945461,257.2465628,255.957746,254.7122499,253.4722125,252.2951913,251.1015681,249.4620009,248.25201,247.046854,245.7762025,244.5885535,243.4289283,242.2769499,240.8343167,239.6460468,238.5004133,237.3643682,236.2368788,235.11786,234.0072267,232.9097574,231.8157399,230.7360108,229.659856,227.4327359,226.3739863,225.3232641,224.3171909,223.282561,222.2556776,221.2283287,220.2163759,219.211894,218.2147908,217.2249736,216.1310352,215.1751911,214.2113666,213.2501209,212.3004129,211.3669849,210.426133,209.4918345,208.5639945,207.6425178
28,311.9585747,316.4503101,319.3400537,321.444088,322.4147598,322.9231259,323.1647307,323.0951616,322.7135921,321.9662098,321.1870806,320.2638972,319.1682902,318.0631445,317.2789537,316.1658466,314.6388842,313.4848376,312.11919,310.5665356,309.1975084,307.7514534,306.2902495,304.4467615,303.0109683,301.5372916,299.9901227,298.5537157,297.1230491,295.6923436,294.2425759,292.7893086,291.3569738,289.9464421,288.1436297,286.6870404,285.2473947,283.8223166,282.401901,280.6717241,279.2543746,277.9126817,276.5426684,275.1850817,273.8201843,272.4556151,271.1047938,269.6207057,268.2915141,266.9830593,265.6830993,264.3691156,264.1721139,262.9024049,261.6531744,260.430057,259.1869836,257.9663456,256.7409341,255.795777,254.5725328,253.4082885,252.2204319,251.041272,249.8718892,248.7145197,247.5609265,246.4436428,245.3156367,244.1935881,243.038277,241.9262272,240.6687831,239.5741487,238.5108224,237.4565064,236.3838343,235.3197626,234.2633,233.21437,232.1864701,231.1525409,230.1304909,229.1111144,228.1040663,227.1008375,226.1090024,225.1179558,224.1337539,223.1563202,222.1855782,221.2214512,220.2065014,219.2555542,218.3113287,217.743382,216.807172,214.515405,213.5752161,212.6407597
29,312.46531,316.6533426,320.2449371,322.0731263,323.2348778,323.7320262,324.1956558,324.1906221,323.8689759,323.3946026,322.8603019,321.6529344,320.5559135,319.5162524,318.4320142,317.1906674,315.9427179,314.6834132,313.7840531,312.7731156,311.1796766,309.7919983,308.3734067,306.9971528,305.4356462,303.9891986,302.0569959,300.5818619,299.1872428,297.755421,295.7949556,294.3426406,292.8974583,291.4808214,290.0932564,288.7483003,287.1664568,285.7952723,284.535361,283.0936574,281.2473059,279.8551295,278.5456671,277.1941666,275.7880881,274.4295551,273.0847152,271.7976941,270.5016515,269.2115395,267.9145663,266.6210096,265.3332771,264.0581135,262.3418929,261.0780472,259.8139246,258.5743388,257.3522252,256.1244113,254.9126931,253.7032397,252.5194697,251.319357,250.0049694,248.8353936,247.6892191,246.5363154,245.3930966,244.2818812,243.1614663,242.0464548,240.93847,239.8379595,238.7455442,237.6675052,236.5925509,235.5243665,234.4624847,233.4159499,232.3772446,231.3402079,230.3107298,229.2685782,228.2538264,228.3252008,227.3215858,226.2835776,225.3425809,224.3597068,223.3620227,222.3923209,221.430513,220.4793532,219.5434422,218.599975,217.5711187,216.639702,215.7144577,214.7953091
30,312.616542,317.1448889,320.5042241,322.6626242,323.8012406,324.6046271,324.7211561,324.7262612,324.7682185,324.2860878,323.6991826,322.6515361,321.6974385,320.4242997,319.1857211,318.0356496,316.9512804,315.6592576,314.3013813,312.9407085,311.535937,310.1614771,309.5210571,308.3118402,306.9224477,305.3305717,303.8323714,302.3202304,300.9085857,299.3307016,297.8819274,296.4455331,294.9899681,293.5374219,292.1558763,290.7927463,289.40825,288.0166713,286.1722393,284.5259602,283.1650927,281.7945043,280.4351256,279.0690715,277.6158982,276.3285361,275.1820061,273.867128,272.5631373,271.2804878,269.965718,268.6044049,266.5830109,265.4633545,264.2023312,262.9451922,261.7276075,260.4957714,259.2735189,258.2006861,257.0169784,255.8641239,254.6505624,253.4767395,252.3859413,251.2305802,250.0843593,248.9538707,247.8276029,246.7084446,245.598333,244.5180981,242.5984926,241.4855831,240.3934722,239.3097109,238.23423,237.1820949,236.120312,235.0829635,234.0473584,233.0125792,231.9899958,230.9708842,229.9594878,228.9557355,227.9595559,226.9708777,225.9985236,225.025962,224.0594665,223.1001842,222.1507945,221.2066673,220.268442,219.3296204,218.4187796,217.5071572,216.6022686,215.247445
31,313.1008382,317.469881,320.9565302,323.265913,324.6913981,325.327177,325.2930157,325.4249525,325.4942391,324.7663604,324.5542888,323.8354703,322.5209358,321.4271115,320.2096318,318.9691861,317.2584094,316.2700685,314.9719988,313.8281967,312.4108082,311.4621928,310.0362235,308.5963326,307.2545429,305.8647214,304.7136343,303.2652383,302.470765,301.0734977,299.8672721,298.4979009,296.7267687,295.3295215,293.9381213,292.4496953,290.8543024,289.4551161,288.0621989,286.6514063,285.2900581,283.921733,282.5704142,281.2139173,279.8633504,278.5453516,277.2070574,275.9242779,274.6294375,273.3223149,271.6674441,270.3894179,269.1126693,267.8534098,266.4772734,265.2290348,264.0186825,262.4224868,261.1636301,259.9441142,258.8211318,257.6365404,256.4452973,255.2628709,254.0897197,252.9255516,251.7686172,250.6223312,249.5118664,248.3933692,247.1800024,246.0618558,244.9579028,243.8625062,242.7787859,241.7003729,240.6759861,239.6147355,238.5788433,237.5360173,236.4994448,234.699232,233.6810771,232.6710292,231.6690225,230.6585766,229.672396,228.694261,227.7236958,225.6578786,224.6837621,223.718932,222.7595549,221.8074374,220.8625094,219.9247005,218.9905693,218.0667867,217.1499095,216.239865
32,313.5575907,317.657065,321.2442806,323.4129217,325.2463503,325.9049432,326.3002847,326.1784932,326.0800089,325.9651337,324.923136,324.3838633,323.9979262,322.5829935,321.3813919,320.1430582,318.89669,317.573505,316.3194445,314.9111223,312.8756912,311.613184,310.6306098,309.1984505,308.0062925,306.5622294,305.0919624,303.6412958,302.2490214,300.8963597,299.5126298,298.3508243,296.9332062,295.4970426,294.7747571,293.3671228,291.9486492,290.5344871,289.4661885,288.0841873,286.6950741,285.3533688,284.0137971,282.2963255,281.467431,280.107942,278.7753969,277.4685652,276.1522637,274.846073,273.5467209,272.2559201,270.9877964,269.7131408,268.448507,267.1925438,265.8510837,264.6122057,263.3825927,262.1751491,260.9708854,259.7741093,258.5783736,257.4141957,256.2752838,255.1058515,253.944901,252.7836267,251.6392872,250.3875269,249.2751289,248.1547141,247.042534,245.9385394,244.8426801,243.5221644,242.4553499,241.391497,240.3464728,239.2986105,238.2589789,237.2291082,236.2163251,235.2646067,234.2569349,233.2565404,232.2670613,231.2895741,230.3478096,229.3777908,228.4151169,227.4631772,226.5151135,225.5987965,224.6653423,223.7389726,222.8196257,221.9072392,221.0017502,220.084149
33,313.6007574,318.1367813,321.8664732,324.3997035,325.9559307,326.7474422,327.2607653,327.0959347,327.0420283,326.6112226,326.1404655,325.3138052,324.1985809,323.3099398,322.7702017,321.273029,319.8856491,318.6932742,317.3819664,316.0483938,314.7279198,313.3761924,311.8129313,310.3583659,308.4417549,306.9976507,305.5225385,304.0710337,303.0544862,301.6304806,300.1625288,299.0638131,297.6560697,296.207224,294.9051748,293.4953127,292.4575394,291.041285,289.6418974,288.2710353,286.817852,285.434525,284.0708807,282.6928067,282.0932039,280.751117,279.4074007,278.0948884,276.8106909,275.4888854,274.6004853,273.2859664,272.0065804,270.7346182,269.4499148,268.2069753,266.6984444,265.4518566,264.2139094,262.9936747,261.7688792,260.559478,259.3561635,258.1642991,256.9907063,255.8146781,254.6456644,253.4850815,252.3328896,252.0474811,250.9121669,249.8102752,248.6912013,247.5971554,246.3894991,245.2939676,244.2212513,243.1022398,242.0447008,240.9799173,239.9227616,238.8816066,237.8396754,236.8620172,235.8347486,234.8148345,233.8022199,232.7968492,231.7986662,230.8096214,229.825649,228.8486922,227.8786926,226.9155913,225.9612344,225.0117697,224.0690231,223.1440194,222.2143676,221.2915126
34,314.0577202,318.53842,322.2935718,324.8411715,326.296619,327.6320304,327.8474977,327.9953645,327.5497686,327.4173418,326.9192195,326.29119,325.4413606,324.353953,323.0976573,322.0304784,320.7987166,320.1031894,318.7942297,317.5473178,316.2853309,314.9519872,313.6313392,312.2976736,310.8297301,309.3995302,307.7032133,306.4442745,305.0136827,302.8695873,300.9365986,299.47581,298.0210455,296.5900318,295.6543152,294.1927572,292.7485762,291.3050958,289.8944791,288.4992383,287.2114471,285.8162432,284.4370521,284.043217,282.6914691,281.3370585,280.0106877,278.6676375,277.3122231,276.0078676,274.7062972,273.4028592,272.0915105,270.8371634,269.5555672,268.2822303,266.9737,265.7680345,265.3349841,264.0954356,262.8656574,261.6431379,260.4447136,259.2391371,258.0418815,256.8622628,255.6811366,255.1134031,253.958173,252.8122445,251.6610413,250.5391244,249.4302434,248.3156257,247.2089643,246.110214,245.0193285,243.9362604,242.5692598,241.5007746,240.4400075,239.4163795,238.3713761,237.3337873,236.3083275,235.2886143,234.2654195,233.2576216,232.2324709,231.2504648,230.2721585,229.2929836,228.3208466,227.355687,226.3974436,225.4636524,224.5229465,222.302281,221.3776143,221.2410091
35,314.4933062,318.8879188,322.602494,325.2869504,326.7272014,328.0369043,328.5342483,328.5377466,328.6201474,328.0306359,327.6326535,327.0783079,326.1837229,325.3448001,324.3336253,323.1757495,322.1522863,320.3958063,319.3345459,317.7967129,317.1661825,315.7981876,314.5931857,313.2037837,311.988073,310.6104469,309.2508557,307.7703106,306.3473488,304.9536526,303.3533103,301.9521621,300.5291376,299.1222806,297.6807345,296.2836538,294.0795187,292.6630361,291.2904073,289.87435,288.5069902,287.0942317,286.1222103,284.7022099,283.3410519,281.9623206,280.6466368,279.313631,278.1112064,276.7689944,275.4438606,273.4514997,272.5754566,271.28685,269.9827842,268.7277788,267.4441657,266.1738007,264.9311466,263.6994038,262.4478223,261.2046504,259.9873825,258.7624098,257.5446742,256.3222881,255.1376096,253.9474489,252.8198129,251.6480121,250.4802663,249.3505145,248.1997995,247.0571834,245.9222802,244.795737,243.6906039,242.5802209,241.4777202,240.3830548,239.3121714,238.2332248,237.1619676,236.0983483,235.042316,233.9947521,232.9537457,231.8939585,230.8678583,229.8490832,228.8375778,227.8332855,226.8633147,225.8063062,224.8224599,223.8477201,222.8826741,221.9196486,220.9634195,220.0139251
36,314.430666,319.4098732,323.0779365,325.7985133,327.6639003,328.8973087,329.5980664,329.4329692,329.0986015,328.9777333,328.3257118,327.6928684,327.301272,326.2408494,325.4319603,324.5525149,323.4445179,322.0363253,320.9147173,319.5963612,317.6960197,316.3635284,314.8551277,314.0495069,312.6523167,311.2562914,309.8633855,309.0619515,307.640566,306.3391028,304.9872639,303.613595,302.1923304,300.80909,299.4194273,297.8143396,296.4668947,295.0554647,293.6609502,292.2569253,290.8637776,289.4762767,288.0948393,286.7754805,284.5864888,283.2386019,281.9123831,280.5633807,279.2123297,277.9015952,276.554988,275.2616476,274.3307728,272.6198699,271.313048,270.0518634,268.7673212,267.6799293,266.44323,265.1906743,263.9598725,262.7147098,261.4778134,260.265544,259.0453069,258.3038545,257.0746489,255.8775276,254.7218791,253.5442613,252.3745861,251.2132249,250.0593555,248.915539,247.754898,245.8226036,244.7076789,243.5909216,242.488279,241.4576594,240.3651526,239.3014462,238.2326857,237.163408,236.1028716,235.0486526,234.0018822,232.9625097,231.9344912,230.9097835,229.8923158,228.8890202,227.8786807,226.8826291,225.8932413,224.9111724,223.9360102,222.9676966,222.006173,221.0523336
37,314.883745,319.6737212,323.0217967,326.1623381,328.1158067,328.9975471,330.3053605,330.1766353,330.1002677,329.6271749,328.7767787,328.4007716,327.597903,326.7933604,326.2094247,325.0142623,324.224237,323.1127766,322.0787216,320.8201546,319.1398016,318.0599464,316.6042104,315.2726673,313.9379326,312.3852204,310.025437,309.4021243,308.1569998,306.7764895,305.3531751,303.9186217,302.8451731,301.3617607,299.8044579,298.8519303,297.4419608,296.0489136,294.9824893,293.606261,292.0253816,290.6378644,289.3602296,287.9882418,286.6227102,285.2634458,283.8999025,282.5541883,281.2495599,279.9188661,278.5955808,277.284575,275.9765365,275.3079325,274.0577557,272.7985313,271.5615885,269.4684218,268.1865832,266.9629638,265.7346072,264.5331607,263.3215659,261.6261954,260.4257603,258.713109,257.5029941,256.315696,255.1220054,254.1931714,253.0186741,251.8522129,250.6937605,249.5432874,248.4007619,247.2661503,246.1061069,245.0561971,243.9483598,242.8451861,241.7497279,240.6619429,239.5821976,238.536471,237.429882,236.3764753,235.3431684,234.3005321,233.2652396,232.6956876,231.6726397,230.6566314,229.7287865,228.7292937,227.7349915,226.7475148,225.7665109,224.7925211,223.8251942,222.8667313
38,315.3188157,320.0027755,323.4394845,326.641396,328.5646903,330.1560893,330.4271369,330.9301225,330.9051506,330.6151985,329.9331607,329.0088238,328.2568433,327.6377946,326.6555798,325.8143594,324.8249206,323.6070216,322.5216553,321.7301615,320.6243304,319.4162581,318.1035897,316.8115292,314.9944254,313.6418449,312.3047827,310.9221425,309.5266307,307.9552024,306.3388064,304.8540166,303.4660997,302.9498379,301.5233739,300.1221029,297.6943843,296.2833733,294.9812595,293.8750691,292.5360168,291.1431469,289.8172446,288.470262,287.0421212,285.9058044,284.7593008,283.2423909,281.8959244,280.5727323,279.3707997,278.0515676,276.738067,275.8770899,274.574022,273.2883903,272.0432652,270.7883413,269.5275827,268.2468433,267.7370625,266.5176547,265.3152308,264.1078892,262.9340413,261.7654382,260.5879184,259.3695753,258.203926,257.0442112,255.8839477,254.7400065,253.5960751,252.4886898,251.3682718,250.2560432,248.5378288,247.4309278,246.333382,245.2550257,244.1824864,243.1159522,242.2897586,241.2625509,240.2110315,238.385188,237.4809717,236.6703106,235.6412362,234.6192164,233.6042013,232.6064557,231.6054445,230.6144757,229.6271399,228.64697,229.1572487,228.1954179,227.2442784,226.2952919
39,315.1442041,320.2686793,323.6482866,326.897856,328.8082823,330.6021099,331.8647198,331.3601023,331.6411915,331.5389854,331.1864609,329.9510459,328.895539,327.9921416,327.053434,326.340994,325.2553012,324.1416364,323.1316429,321.8278945,320.6690905,319.3964069,318.1278467,317.0080543,316.0498627,314.7741579,313.3765298,312.0425936,310.1823213,308.7988287,307.5205153,306.1212613,304.7296617,303.0718875,301.6620231,300.009445,298.5513334,297.1577334,295.7838292,295.2331243,293.7537453,292.3650822,290.9743784,289.2785962,287.8903445,286.5372155,285.2722073,284.2766229,282.9720357,281.6633556,280.3207351,278.9851696,277.6659609,276.3137689,275.028668,273.3939118,272.1039978,270.8066674,269.4641676,268.6313937,267.4002478,266.1413841,264.8904229,263.6473634,262.412237,261.1850561,259.9373803,258.6720441,258.4218846,257.2434249,256.0635454,254.8953691,253.7383531,252.5859111,251.9342589,250.8236002,249.7025602,248.5849646,247.4248374,246.3266471,245.2336667,244.1501083,243.0702037,242.0033682,240.9645804,239.9071162,238.8570044,237.8141988,236.778652,235.7525571,234.7314024,233.7173574,232.7103704,231.7103886,230.6873638,229.6896019,228.9905608,227.9793747,227.0162388,226.0597754
40,315.6101677,320.4392931,323.8587789,327.0690043,329.3034116,330.6669249,332.3147268,331.8504408,332.0655894,331.9827331,331.7006509,331.2459892,330.1855493,329.2525207,327.9730995,326.8145741,325.8556189,324.9721623,324.1733407,322.837537,321.6951539,320.5735678,319.2938662,318.0013695,316.6813008,315.4011302,314.0635464,312.9988399,311.700193,310.4110472,309.0638763,308.0109601,306.5772932,304.6212553,303.2258796,301.8528413,300.4575663,299.0122509,297.6207147,296.2699932,294.4530722,292.8423238,291.3244819,289.9464869,288.520537,287.1548603,285.7943601,284.4404891,283.8917957,282.1923381,280.8674279,279.5271866,278.2164264,276.8952992,275.5823487,274.2722353,273.0517048,271.8116924,270.5564442,269.7038329,268.435456,267.190694,265.9382873,264.6937708,263.4571735,261.8007355,260.5728309,259.3871427,258.1714286,256.9677954,255.7721,254.5843473,253.4044977,252.7657818,251.5782091,250.4273108,249.2849355,249.1718753,248.0673725,246.9619769,245.8641182,244.7737553,243.6908453,242.6153435,241.5472035,240.5096758,239.4563816,238.4103008,237.3713809,236.2919819,235.2668126,234.1067767,233.0918883,232.0860239,231.0848757,230.0905006,229.1028383,228.1103165,227.1358099,226.1678303
41,316.0596267,320.7116928,324.2427626,327.4731161,329.6951418,331.0436835,332.274831,333.2449728,332.4286177,331.7968233,332.317846,331.91133,331.3819968,330.0381496,329.349098,327.8117394,326.6492514,325.4944793,324.4013092,323.2603979,322.3021821,321.0539413,319.7986089,318.3962736,317.2090292,315.9086073,314.5247128,313.1964373,311.9012725,310.4785859,309.1243689,308.202059,306.6923651,305.9390581,304.587924,303.2640565,301.8995045,300.4271195,299.06905,298.1540508,296.7947543,294.7613827,293.4000236,291.903319,290.5490185,289.1926193,287.8375986,286.4885913,284.8653716,283.3775737,282.0366303,280.7004356,279.3874562,278.0346316,276.7370582,275.4401118,274.1815543,272.8755501,271.1715342,269.9080273,268.6483471,267.3878449,266.8315453,265.577132,264.3303664,263.1378833,261.9231416,260.7148579,259.5000115,258.639682,257.4390994,256.2461537,255.060842,253.8831579,252.7130912,251.1188989,249.2336886,248.0730364,246.9199926,246.3029092,245.1690163,244.0425562,242.9235118,241.8118501,240.6767933,239.5793845,238.489248,237.4071693,236.315478,235.2470836,234.1857983,233.1315765,232.0843714,231.0441351,230.0108185,228.9843713,227.9886216,226.9760019,225.9700941,224.9708434
42,316.4944716,321.1459964,324.5797211,327.4182095,330.0070636,331.558429,332.762966,333.4946771,334.2666778,333.0278127,332.0571385,331.796569,331.9684248,331.1348964,329.7017619,329.0008008,327.8000493,326.6276102,325.0710512,324.1036986,322.8341469,321.6304319,320.4076804,319.3653779,318.0633929,316.7628326,315.4450354,314.4868254,312.9440209,311.5766414,310.0472101,308.6281441,307.3075109,305.9250528,304.5683285,303.2563765,301.8966066,301.0104929,299.4520489,298.0681654,296.6905806,295.3134749,294.1515536,292.7614658,291.3190114,289.9648024,288.6305484,287.2830713,286.0028781,284.5474503,283.9134338,283.1890626,281.906923,279.8018526,278.536383,277.1867524,275.9104236,274.3756249,272.7760361,271.5089055,270.2450114,268.9864211,267.7700501,266.5338309,265.3100517,264.1005187,262.8836397,261.1750677,259.9792686,258.7534717,257.5619894,256.3786298,255.220312,254.052286,252.9436648,251.8063439,250.6620616,249.5234888,248.3944322,247.2729447,246.1589955,245.0525515,243.9535777,242.8833471,241.799702,240.7234131,239.6544385,238.028286,236.7958902,236.0245821,234.9734168,233.9292739,232.8921058,231.8618641,230.8384992,229.7900397,228.7798924,227.7764656,226.7797057,225.7903975
